,Acc,AbsSpd,S,DeltaV,Type-Car,Type-TW,SLType-Car,SLType-TW,Category-Left,Category-NoLead,Category-Right,ColTime
5087,-0.57826086345699,14.500531787386,10.8039287905237,-1.16971175335217,0,1,0,1,0,1,0,-9.23640269456275
5088,-1.38780317308002,15.5358822680029,15.7173679324907,-4.50558301296411,1,0,0,1,0,1,0,-3.488420452417907
5089,-3.22775052090853,16.4115348063418,3.21729381897188,-0.665675512578218,0,1,0,1,0,1,0,-4.833126287778
5090,-3.19270706333481,17.418104293406,25.6875063904548,-3.38517776358699,1,0,1,0,0,1,0,-7.588229683759915
5091,-1.07694012795486,17.374550921972,25.7570280253964,-0.61685857612872,1,0,1,0,0,1,0,-41.75515915988769
5092,-1.36394212152391,15.3845564713365,19.8867947452759,-1.2364773764136,0,1,1,0,0,1,0,-16.083427909500056
5093,-0.192867943477111,14.6956890866655,20.1128050240174,-0.966167895074904,0,1,0,1,0,1,0,-20.817091032048957
5094,-0.518419362994777,15.8541885152663,18.4813710464122,-3.89281925806692,0,1,0,1,0,1,0,-4.747554361306156
5095,-0.442312234540864,7.90054749517356,0.70145965773925,-0.20448486713957,0,1,0,1,0,1,0,-3.4303744211080063
5096,-0.94996477598162,12.9342986033834,4.92566748593738,-1.67806626290765,0,1,1,0,0,1,0,-2.9353235893095704
5097,-0.762804607372047,12.0721550612819,3.98947368421052,-0.782681377071356,0,1,0,0,0,1,0,-5.097187439336256
5098,-0.27926735916245,9.77977487371271,2.38733724260366,-0.134894377926754,0,1,0,1,0,1,0,-17.697826101395826
5099,-2.15438579958175,13.685403761833,15.078251339251,-2.52177838620068,0,1,1,0,0,1,0,-5.979213487497585
5100,-2.26606135718447,16.0075584405267,29.8359164357549,-0.293351783647125,0,1,0,1,0,1,0,-101.70695424045807
5101,-0.0253453150418892,8.31534308153572,19.5856888180677,-0.18231288123549,1,0,0,1,0,1,0,-107.4289906743849
5102,-3.58218011278905,15.5090387743432,3.46019199488751,-2.62538832149514,0,1,1,0,0,1,0,-1.3179734085649302
5103,-0.637219387523231,13.4404045496602,3.49517236387896,-0.754827636121007,1,0,0,1,0,1,0,-4.630424479210041
5104,-2.32739214571648,12.287862879968,10.2294362514929,-2.82376073288674,0,1,0,1,0,1,0,-3.6226285507679377
5105,-2.10875814541527,13.5690094433706,23.6489382105317,-2.30759525806684,0,1,0,1,0,1,0,-10.24830421533424
5106,-1.03846118362349,9.71904477537535,1.96158622309247,-1.13726353767037,0,1,0,1,0,1,0,-1.7248299607940354
5107,-2.07266146792716,10.573143271547,2.60636288036669,-0.912404232326644,0,1,0,1,0,1,0,-2.8565878894713443
5108,-1.10573169688681,11.553370865788,23.9424539578652,-3.11682544894765,0,1,0,0,0,1,0,-7.681679436347331
5109,-0.967476712738033,11.7637091514656,1.77374468173088,-1.08821188999275,0,1,0,1,0,1,0,-1.629962600153815
5110,-1.28651832180936,11.7376360242105,6.83229711712798,-2.08034675105794,1,0,1,0,0,1,0,-3.2842107276844508
5113,-0.872816429894224,9.45592308371703,24.1408928796489,-0.826540017100939,0,1,1,0,0,1,0,-29.207167687200744
5114,-0.592595558597026,9.04464251730627,18.8012289591659,-1.31836148966113,0,1,0,1,0,1,0,-14.26105746156052
5115,-1.69502167372914,12.2916666666667,8.7966449929375,-0.361688340395801,0,1,0,1,0,1,0,-24.32106322064792
5119,-0.156914308021285,12.3831020066958,13.3428566981355,-0.718506178125441,0,1,1,0,0,1,0,-18.570274138695055
5121,-0.388012761457134,11.6296084946296,0.380212695533203,-0.0782050473958691,0,1,0,1,0,1,0,-4.861741130448907
5122,-0.878334880626852,13.0372657465805,14.515888155981,-4.7233511665258,0,1,1,0,0,1,0,-3.0732180700123495
5123,-2.01781529867048,9.8467479228365,1.93399448727374,-0.301186575575827,0,1,0,1,0,1,0,-6.421250627044749
5124,-1.54132087654722,14.3265776676353,12.9080740894399,-2.66198183906496,0,1,1,0,0,1,0,-4.8490466388658575
5126,-0.0698904370651405,10.4771446829609,25.1050825747898,-2.02509772425165,1,0,0,1,0,1,0,-12.396973377700613
5127,-2.26524826458851,13.6348040729166,3.72295804504841,-2.11916866780878,1,0,0,1,0,1,0,-1.7568011936010492
5128,-2.47336778933692,11.4152802735442,2.01397082806909,-2.00512557442204,0,1,0,1,0,1,0,-1.0044113215450854
5129,-3.80656696965804,12.9313820870868,14.5208257930259,-2.95327508136906,0,1,1,0,0,1,0,-4.916855149942358
5130,-0.113179440571429,11.1229372634305,4.66808841574613,-0.492517773201172,0,1,1,0,0,1,0,-9.478010073434284
5131,-1.38966586106814,12.4690746508251,12.8508373611855,-0.529330916593963,0,1,0,1,0,1,0,-24.27751139849454
5132,-1.2149368733543,10.1957586476972,5.18082177434286,-0.0611207444073614,0,1,0,1,0,1,0,-84.76372178672092
5133,-1.45730577567298,12.3209656691035,9.77794560771622,-0.178108526246376,0,1,0,1,0,1,0,-54.898807001470956
5134,-0.692968664941361,11.4077022748301,8.27531052342792,-1.34266145117573,1,0,1,0,0,1,0,-6.163363457095956
5135,-2.38350441850034,11.0680342668907,5.85119651505704,-2.10428144332806,1,0,1,0,0,1,0,-2.780614985514004
5137,-0.712650151332326,11.4398332385972,6.22516780479526,-0.714665433801912,1,0,0,1,0,1,0,-8.710604305679524
5138,-1.14929378330648,12.0989871981111,5.72258175661089,-1.56148847328857,1,0,1,0,0,1,0,-3.664824847895839
5139,-1.03898432715251,9.99186219935067,12.0834800661501,-1.8638036224708,0,1,0,1,0,1,0,-6.483236710384391
5140,-1.23290108035449,17.2977076955806,21.1039467245188,-6.18335486278281,0,1,1,0,0,1,0,-3.413025322473729
5141,-0.122686387129633,17.4297642461964,5.38077544866297,-1.33323824399274,0,1,0,1,0,1,0,-4.035869412618102
5142,-1.99435290425038,18.3141586480435,5.13721845747202,-1.03007926769791,0,1,0,1,0,1,0,-4.98720692530102
5143,-0.330229514760447,13.7839737033673,8.1754833190416,-0.307747408911013,0,1,0,1,0,1,0,-26.565563453389107
5144,-1.07219414347001,13.9348362203835,5.40314873860136,-2.98870968028901,0,1,0,0,0,1,0,-1.807853326884153
5145,-0.0419585827593849,12.8043845973199,7.8135767221782,-0.190807875141736,0,1,0,1,0,1,0,-40.949969787012805
5146,-2.00248126713856,11.5932198217031,19.3793289464102,-1.92310325961409,0,1,0,1,0,1,0,-10.077113046076922
5147,-0.536668146307051,10.1159381228553,22.8889543885161,-0.739167102536555,0,1,0,1,0,1,0,-30.96587268287436
5148,-1.74373246639655,9.4614483868408,27.8282646966639,-0.0716168054530044,0,1,0,1,0,1,0,-388.57171191369406
5149,-0.0610475335512106,12.5982873081294,23.7829561473402,-0.367318699095698,0,1,1,0,0,1,0,-64.74746917565446
5150,-2.21429146317639,13.947508463248,22.7333593592611,-1.63565906783488,0,1,1,0,0,1,0,-13.898592809657591
5151,-1.4290616402055,15.2777777777778,13.722070979995,-1.99132026945527,0,1,1,0,0,1,0,-6.890941246607559
5152,-0.0647912661147387,10.3760444308357,5.12238613102799,-0.376044430835705,0,1,0,1,0,1,0,-13.621757725926745
5153,-1.01678476701871,8.30845143368539,9.41697968644277,-0.663356200342998,0,1,0,1,0,1,0,-14.195962412914183
5155,-1.35323957508034,15.2998226886977,21.3095659705412,-0.396192984059965,0,1,1,0,0,1,0,-53.785823646276214
5156,-2.53543080702653,16.4166666666667,5.97639391313442,-1.64027275353223,0,1,0,1,0,1,0,-3.6435366619756446
5157,-0.00416083633016129,9.5940257753111,11.7082112602579,-0.529664802806952,0,1,0,1,0,1,0,-22.10494485986303
5158,-0.74531419282809,10.8100439029739,4.26522273018892,-2.18685606644264,0,1,0,1,0,1,0,-1.9503902408754135
5159,-3.13721374647457,12.1793660391192,2.60941636296494,-2.68084364674067,0,1,0,1,0,1,0,-0.9733564156706526
5160,-0.258406973756246,10.0244972168823,4.04774392184906,-0.434632277901345,0,1,0,1,0,1,0,-9.313031101587528
5161,-0.580983046395502,11.0369537676234,4.79607979582077,-2.41131095770386,0,1,0,1,0,1,0,-1.9889926599876506
5162,-2.21018891977471,11.7514893583189,3.45558615282988,-3.1072868523589,0,1,0,1,0,1,0,-1.1120911319167615
5163,-0.955124452263806,11.733700970631,15.622374896352,-0.331435817215365,0,1,1,0,0,1,0,-47.13544549170035
5164,-0.70138834130654,10.7142857142857,9.14881280930359,-0.636901476410685,1,0,0,1,0,1,0,-14.364565239921472
5165,-1.58196242211051,10.5466198655565,10.0833333333333,-4.11297511717402,1,0,0,1,0,1,0,-2.4515911344149943
5167,-2.4102896485208,11.4108841273049,4.50059447878405,-2.41028964852077,1,0,1,0,0,1,0,-1.8672421721373325
5168,-1.54147167151799,11.745190396004,13.8575918789727,-2.80225692117996,0,1,0,1,0,1,0,-4.945153948674205
5169,-0.808217414275823,10.4444431796906,12.8762967242818,-1.29709965697509,0,1,0,1,0,1,0,-9.926991079706283
5170,-1.1072303340587,10.8581602509536,5.86097156772064,-4.16047692626594,0,1,0,1,0,1,0,-1.4087258916686045
5171,-1.57211656254197,11.5437814594145,7.44448180960767,-1.34006273492846,0,1,0,1,0,1,0,-5.555323355816695
5173,-2.55006159578733,13.3536330243588,4.1375,-2.21258361372659,0,1,0,1,0,1,0,-1.8699858275779824
5174,-1.75725118625661,12.8157001621306,10.013492348783,-1.5372446173856,0,1,1,0,0,1,0,-6.51392253095867
5175,-0.114526464441909,11.1299797399339,17.6459160900969,-1.25650518257271,0,1,0,1,0,1,0,-14.043647678369831
5176,-0.0849904608872123,11.015453275492,16.1674165822282,-1.47849950786869,0,1,0,1,0,1,0,-10.935016546291658
5177,-1.35655527935808,10.9304628146048,15.0278301579954,-1.13958642423279,0,1,0,1,0,1,0,-13.187091245065215
5178,-0.100008718192797,11.1147902252421,3.7,-0.184327410637309,0,1,0,1,0,1,0,-20.072977682523238
5179,-1.797347752326,12.6927215674544,8.3261430458976,-3.29376160882165,0,1,0,1,0,1,0,-2.527852356891213
5180,-2.03016182240789,11.4003278859846,13.3664142883089,-1.09231750775879,1,0,0,1,0,1,0,-12.236748192138768
5181,-1.2121153749659,13.5881847042558,12.7562820248231,-0.387449492909909,0,1,0,1,0,1,0,-32.92372879112074
5183,-2.01387428691412,14.9467272967573,3.28333333333333,-1.64818175363571,0,1,0,1,0,1,0,-1.9920942129656838
5184,-0.351169782540744,12.2438260768035,11.9211536796153,-2.07078914638684,0,1,1,0,0,1,0,-5.756816767373733
5185,-0.911742941027711,11.7936945040427,22.8884468625518,-2.3799729162161,0,1,0,1,0,1,0,-9.617103920216858
5186,-0.982256489923486,12.8071222480151,25.6095461178129,-1.39504208717302,0,1,0,1,0,1,0,-18.35754372809591
5187,-1.28007939066319,11.8248657580916,24.5106427379937,-1.09890337981918,0,1,0,1,0,1,0,-22.304638595275613
5188,-1.05031755151498,13.3591878743603,11.5214125792363,-2.285345126038,0,1,0,1,0,1,0,-5.041432231818068
5189,-1.8711547139456,8.35333303206082,13.1071330047528,-0.297376745820021,0,1,0,1,0,1,0,-44.07585054644968
5190,-1.04735002257763,12.4351330393644,5.33609000947109,-4.36145042259966,0,1,0,1,0,1,0,-1.2234668498857983
5191,-0.996895395383167,14.475281614079,20.8050641865986,-0.87369162172125,0,1,0,1,0,1,0,-23.812823276948425
5192,-4.19756912636402,14.8730663878369,17.9729716007986,-6.13773925169436,0,1,0,1,0,1,0,-2.928272261783857
5193,-1.04439202621623,16.7126722035843,18.2566020143466,-2.47036377909252,0,1,0,1,0,1,0,-7.390248419628749
5194,-3.29975727553747,12.7118305990965,10.1630891279484,-3.02472478523603,0,1,0,1,0,1,0,-3.3600045787819792
5195,-1.40959445533423,13.3995268824197,22.9359816136656,-3.88561658913189,0,1,0,1,0,1,0,-5.902790737979084
5196,-0.5766647067191,11.9899324270855,20.5385630399566,-2.39741857370899,0,1,0,1,0,1,0,-8.566949161565004
5197,-0.0217240573059172,10.9252953195902,17.2146577872294,-1.29539541005862,0,1,0,1,0,1,0,-13.289114392068434
5198,-1.51723930750019,10.2723420754541,13.8774888989819,-0.88786484924853,0,1,0,1,0,1,0,-15.63018167768159
5199,-1.8047151205447,10.1885549293867,15.359584019172,-2.98089324910441,0,1,0,1,0,1,0,-5.152678320093042
5201,-0.115180143285215,11.3660217156986,28.3797379859769,-1.73254195771621,0,1,0,1,0,1,0,-16.38040444537707
5202,-1.33990214303778,11.2508415724134,26.5993520484038,-1.78038593757312,0,1,0,1,0,1,0,-14.940216886155547
5203,-3.36073544833974,13.7623708313581,20.7444925258755,-5.21673700588787,0,1,0,1,0,1,0,-3.976526419189281
5204,-0.259764280247452,10.4016353830183,19.6083290022165,-1.13616352365898,0,1,0,1,0,1,0,-17.258368706529563
5205,-0.781878989456061,9.73388821267676,15.9016667095337,-0.150897393030476,0,1,0,1,0,1,0,-105.38065893770688
5206,-0.850411741875597,12.244190066736,29.3109271554046,-2.2039469396596,0,1,0,1,0,1,0,-13.299288938386
5207,-2.41163485782815,18.2352587704465,5.44790938683516,-1.43986841426468,0,1,0,1,0,1,0,-3.7836161505197876
5208,-0.0216888625907288,15.0965055101934,27.1104723204525,-1.2366423033234,0,1,0,1,0,1,0,-21.922646708425532
5209,-1.91352561833872,10.625,16.0684513697888,-3.8558475547718,0,1,0,1,0,1,0,-4.16729425672011
5210,-0.503588760804206,11.2503579600913,8.31573471652842,-0.178889291015061,1,0,1,0,0,1,0,-46.4853690757168
5211,-1.27423746427551,12.463704210304,9.38946674602846,-0.94906662554984,0,1,0,1,0,1,0,-9.893369436090634
5212,-0.108829914749407,11.1894667460285,8.55345374401416,-0.836013002014298,0,1,0,1,0,1,0,-10.231244877059787
5213,-2.66762954886175,12.6066096342782,2.57141234374376,-1.34287337054195,0,1,0,1,0,1,0,-1.9148583925720433
5214,-1.93272207760103,12.1567912326863,2.36666666666665,-0.723146484303868,0,1,0,1,0,1,0,-3.27273480274872
5215,-1.68192425156795,13.064333364246,9.85051007777798,-1.41382328646806,0,1,0,1,0,1,0,-6.9672852131230725
5216,-1.79832498717883,14.8296115084331,13.9582230736133,-3.36589786826627,0,1,1,0,0,1,0,-4.1469538351747435
5217,-4.71033091584934,14.0591456803649,3.73883738909132,-2.81449564296949,0,1,0,1,0,1,0,-1.3284218074491614
5218,-3.79857913763871,15.7840069307696,4.17728482616485,-4.04709636987459,1,0,1,0,0,1,0,-1.0321683608177321
5219,-1.65303963484629,13.1861072991689,17.9447375174464,-0.146851239148504,0,1,0,1,0,1,0,-122.19670478435458
5220,-0.404754231180391,13.9149041992214,16.8756291766946,-2.00029451381158,0,1,0,1,0,1,0,-8.436572244823052
5222,-1.77665826459782,14.2396823633646,10.0235328221812,-5.01751625098887,0,1,0,1,0,1,0,-1.9977080931637694
5223,-1.88503102985142,12.1411900459466,1.93161831469342,-1.87330184350853,1,0,0,1,0,1,0,-1.0311303121741815
5224,-0.921603571684088,16.3057400185491,10.3866800639371,-2.49320576098359,0,1,0,1,0,1,0,-4.165993928972581
5225,-1.25141929416475,14.2902655445617,0.833421379899789,-0.905382895380868,0,1,1,0,0,1,0,-0.9205181411663329
5226,-0.810956195452107,12.6982422624326,10.7953067523749,-1.36266440952027,0,1,0,1,0,1,0,-7.922204966206918
5227,-0.61725095491316,13.18872358442,9.75905071398003,-2.96245433665369,0,1,0,1,0,1,0,-3.2942451106279655
5228,-0.998974573118133,14.1837746970074,8.80603189729742,-0.460024832189418,0,1,0,1,0,1,0,-19.142514232082764
5229,-0.915578430116575,12.9177915683785,18.7282423286155,-0.497648608355924,0,1,0,1,0,1,0,-37.63346669548174
5230,-4.8,15.436433016527,13.8229810146433,-4.34199656576541,0,1,0,1,0,1,0,-3.1835541104824845
5231,-2.5994857160108,14.5114949249643,7.58095442013646,-1.94002229545747,0,1,0,1,0,1,0,-3.907663555149412
5232,-1.05778436116632,10.5983121311231,18.9989623063754,-3.59204978956501,0,1,0,1,0,1,0,-5.2891700893366895
5233,-1.32569297141697,13.7185568162806,6.28110703985533,-1.51167905131933,0,1,0,1,0,1,0,-4.155053306039695
5234,-0.108727550266295,13.0635404008134,13.8770875387628,-0.3031195287173,0,1,0,1,0,1,0,-45.78090892885051
5235,-0.965613255347019,13.5547774639872,12.3640541827783,-1.36111434077905,0,1,0,1,0,1,0,-9.083773355662087
5236,-1.74726232768978,12.7075907519867,12.7042263216654,-0.00142029505252594,0,1,0,1,0,1,0,-8944.779677343397
5237,-1.11884597932568,14.8812719938862,6.92375452317446,-2.29210778524607,0,1,0,1,0,1,0,-3.0206932534942537
5239,-0.754433356455621,15.2525190306533,9.56758807524696,-2.85965518578964,0,1,0,1,0,1,0,-3.345713889839152
5240,-0.000630230009775801,10.4690852161104,23.0010021515285,-0.136538050682475,0,1,0,1,0,1,0,-168.45855083297113
5241,-1.73368552222485,17.1409880669073,3.58969600626034,-2.6975726828104,0,1,0,1,0,1,0,-1.3307133591375573
5242,-2.09868363404763,12.4282801946534,15.7404947870044,-0.844040779895664,0,1,0,0,0,1,0,-18.648974269880846
5243,-2.77570858166428,13.0608974358974,26.5243339475762,-3.42566605242379,0,1,0,1,0,1,0,-7.7428253489009
5244,-2.54028838197057,18.5597044540559,15.5745509219721,-2.2377851110312,0,1,1,0,0,1,0,-6.959806303651359
5245,-1.97079260415285,12.7745282589009,8.58099232095756,-2.39353593794331,0,1,1,0,0,1,0,-3.5850693465379657
5246,-4.58339340404959,18.3010939162184,16.5648261523798,-1.07855537998162,0,1,1,0,0,1,0,-15.358345486777031
5247,-1.57903497515159,14.375,28.579330552348,-1.48609618166687,0,1,0,1,0,1,0,-19.231144595427317
5248,-1.76290873896684,12.7959650248484,27.955050779541,-0.624279772807029,0,1,0,1,0,1,0,-44.779683720718886
5249,-1.83398093466924,13.2790016011105,21.6620073439766,-1.00627432838324,0,1,0,1,0,1,0,-21.52694025175073
5250,-0.174326872684361,12.4760604467628,6.81752304776263,-1.29712645741162,0,1,1,0,0,1,0,-5.2558661561547435
5251,-2.5636453104492,11.7045059511294,2.27950097964015,-1.34057398286012,0,1,0,1,0,1,0,-1.70039177903246
5252,-0.449571655062002,11.1260565804163,1.97491548721804,-1.63232770861185,0,0,0,1,0,1,0,-1.209876838332623
5253,-2.49796836625018,16.1151561354131,15.2185421750155,-4.78834139117981,0,1,1,0,0,1,0,-3.1782491956501393
5254,-1.47976638439086,12.9716567086294,8.98386963884419,-1.55792262005394,0,1,0,1,0,1,0,-5.7665698688765055
5255,-0.568741678279707,11.0587189724561,9.6412810275439,-2.97748311281596,0,1,0,1,0,1,0,-3.238064050151956
5256,-1.32345789935297,8.82345789935295,16.6872479314971,-0.752876634522522,0,1,0,1,0,1,0,-22.164651107920537
5257,-1.79419461967885,10.9040875513051,9.53119537531576,-0.380926899312414,0,1,0,1,0,1,0,-25.0210615016159
5258,-0.543459299691193,8.74841652539988,3.38909690560499,-0.326362133116078,0,1,0,1,0,1,0,-10.384467319312385
5259,-0.411563405750826,15.7460285897489,7.79585764067457,-1.92764705663936,0,1,0,1,0,1,0,-4.044234972280552
5260,-0.449235179585692,14.8936187671034,20.6401872661285,-1.48342384498259,0,1,0,1,0,1,0,-13.913883975871197
5261,-0.765005058270361,15.8200543457185,5.70670914210656,-0.0740257559696147,0,1,0,1,0,1,0,-77.0908593550735
5262,-0.877353645439527,12.6737604654562,22.8639648552001,-1.42063482619319,0,1,0,1,0,1,0,-16.094188621623204
5264,-0.30579145525769,13.9894444327834,19.8090190192773,-0.532690838319922,0,1,0,1,0,1,0,-37.18670867656345
5265,-1.98307007122867,13.6836529775257,17.4184106966002,-2.39060832267708,0,1,0,1,0,1,0,-7.286183408369676
5266,-3.81404334362992,14.7872671922915,12.0785086180844,-0.90875857420707,0,1,0,1,0,1,0,-13.291218328942213
5267,-1.53701605357696,12.9908784074894,28.6108085697791,-2.27833356274874,0,1,0,0,0,1,0,-12.557778649084653
5268,-0.144112227695956,18.1250280836864,9.5219216465137,-1.41229391016492,0,1,0,1,0,1,0,-6.742167177795012
5269,-4.13396795973966,17.9809158559904,6.95022964490605,-2.57169200160766,0,1,0,1,0,1,0,-2.702590217087118
5270,-2.98778097800366,17.3660356081634,9.3727761776648,-1.71600583864546,0,1,0,1,0,1,0,-5.461972195306317
5271,-1.34149173566144,15.8518550435731,12.2838900400348,-5.09292647214454,0,1,0,1,0,1,0,-2.41195118508402
5272,-0.166751553604684,15.7494781422891,23.8666666666667,-0.0301798966750226,0,1,0,1,0,1,0,-790.8133988549789
5273,-0.0934555083219948,10.8968472520213,13.3676658487292,-2.89783329210755,0,1,0,0,0,1,0,-4.612986497579748
5274,-1.26481700116992,15.2119789176253,7.7027174720111,-1.47826794658437,0,1,1,0,0,1,0,-5.210636873923099
5275,-0.0989020552780389,13.6016601969921,9.49833936423261,-0.969987499426111,0,1,0,1,0,1,0,-9.792228631659958
5276,-0.272630519850168,11.3576285583857,24.1663023893037,-0.368601986926166,0,1,0,1,0,1,0,-65.56205133572546
5277,-0.857435672998776,11.0215168610261,22.3987179487179,-2.68818352769276,0,1,0,1,0,1,0,-8.33228747887704
5278,-0.487814090491469,12.8316876251201,8.31315674775928,-0.2794747774239,0,1,0,1,0,1,0,-29.745642252181142
5279,-1.14116491473497,11.6872809133963,3.49389029706134,-1.43724581857447,0,1,0,1,0,1,0,-2.4309622278301353
5280,-1.40850242243306,11.6128972648502,3.80992988707021,-0.671841512925326,0,1,0,1,0,1,0,-5.670875963709133
5281,-2.78236426025049,12.3310201718125,3.44199858861452,-1.84089560579292,0,1,0,1,0,1,0,-1.8697413247026384
5282,-1.91912367223687,13.2547015251492,19.6316306808944,-1.07291144472519,0,1,0,1,0,1,0,-18.29753124305869
5283,-0.898324008588062,12.3818251438083,9.06197978023395,-0.276529091814595,1,0,0,1,0,1,0,-32.770439163448856
5284,-0.352328658896994,13.4408192786834,10.1327359296797,-1.71614393724005,1,0,0,1,0,1,0,-5.904362512841112
5285,-2.65966763546913,15.5770990271885,15.6042384901362,-2.59576150986376,0,1,1,0,0,1,0,-6.011429952574956
5286,-1.85636577109791,18.2502514537877,6.59673688281546,-6.51476786478006,1,0,1,0,0,1,0,-1.0125820320442327
5287,-1.28609922632933,12.8189940432357,4.80401903404609,-1.6590763893189,0,1,0,1,0,1,0,-2.895598457656481
5288,-0.950169373209945,12.3739324974465,6.4353292692967,-1.61879452618281,0,1,0,1,0,1,0,-3.9753836359154824
5289,-0.233981968802624,14.8500434778585,21.9204993789922,-1.26968487295133,0,1,0,1,0,1,0,-17.264519603229505
5290,-2.97958268557855,16.7172222136746,4.49092130590893,-4.19872027848254,0,1,0,1,0,1,0,-1.069592877840387
5291,-0.116469971507669,14.8334794408722,12.9999674395502,-1.62836593407041,0,1,0,1,0,1,0,-7.983443504651508
5292,-0.771417562458943,13.8517747053161,11.2803571428571,-0.146417562458943,0,1,0,1,0,1,0,-77.04237765889751
5293,-0.313082669436454,16.0560536964794,24.5678229458422,-2.44170086368165,0,1,0,1,0,1,0,-10.061766087430668
5294,-2.76618146932893,15.8689883637965,10.5760693292898,-1.4595988142909,0,1,0,1,0,1,0,-7.245874157843742
5295,-2.72134145978183,17.4177423979234,19.7964300293171,-1.02208897162151,1,0,0,1,0,1,0,-19.36859762600777
5296,-1.502252731212,13.2323967942446,28.1589648882528,-2.82718350461287,0,1,0,1,0,1,0,-9.960076819317976
5298,-1.17037461642283,14.7511112043995,2.73026023745453,-1.49719140385497,0,1,0,1,0,1,0,-1.823587973070546
5299,-1.07244129306468,13.659192429407,2.72704401898562,-1.14401070279578,0,1,0,1,0,1,0,-2.3837574354166082
5300,-1.46103392963472,16.0551013478986,23.1734730406296,-1.95883409238357,0,1,0,1,0,1,0,-11.830237757620095
5301,-0.20007565399753,14.4310338119724,22.6096506681885,-0.167945450729718,0,1,0,1,0,1,0,-134.62496643969953
5302,-0.799807198803585,13.0784198951553,7.01767510992565,-1.34827583212273,0,1,0,1,0,1,0,-5.204925388951754
5303,-0.810012788703602,13.9813655701841,6.69477583019975,-0.220682675548019,0,1,0,1,0,1,0,-30.33666242071192
5304,-0.830566810456332,18.1937271265875,1.54361419431055,-0.620831334585063,0,1,0,1,0,1,0,-2.4863664385468485
5305,-1.08311467479029,13.5235108903036,16.2339990568518,-0.851226033817341,0,1,0,1,0,1,0,-19.071314095094216
5306,-2.51671858012631,14.2413939215697,28.6932938176162,-1.21937006806516,0,1,0,1,0,1,0,-23.531243360061634
5307,-3.64609009222809,17.1589978945624,5.20497915859377,-1.76026001156887,1,0,0,1,0,1,0,-2.956937682152263
5308,-0.421663782798181,13.1163074151807,10.8896630414063,-2.65521580234581,0,0,1,0,0,1,0,-4.10123464608247
5309,-2.70709368111901,14.3945467134278,11.0946753361583,-3.1153974955607,0,0,1,0,0,1,0,-3.5612390880995792
5310,-2.78567447007632,18.7913803134861,28.6501502878542,-2.35282910958759,0,1,0,1,0,1,0,-12.1768938386163
5311,-2.96780619707189,18.0868538161195,19.5315615734645,-5.44247339870403,0,1,0,1,0,1,0,-3.588728900009945
5312,-1.08054455762192,16.8818568528739,3.48032463455101,-0.67724041312519,0,1,0,1,0,1,0,-5.1389795515756695
5314,-0.830364111728798,16.4152275044134,23.5506089583273,-1.80468780955403,0,1,0,1,0,1,0,-13.049685842421171
5315,-0.120629983667854,13.8100696432918,8.17701774409714,-0.263486681803386,1,0,0,1,0,1,0,-31.03389396432127
5316,-1.01088913241688,13.689439659624,7.13931120470023,-1.03770653939691,1,0,0,1,0,1,0,-6.879894202892299
5317,-1.59395382632773,15.8886817490531,4.00525423851482,-0.81077809605388,1,0,0,1,0,1,0,-4.940012881463749
5318,-3.4565671523151,13.6711064081551,10.7453167324332,-2.13821159124871,0,1,0,1,0,1,0,-5.025375774975554
5319,-0.441135682154567,11.801322531184,14.8481005034544,-0.0430351787001655,0,1,0,1,0,1,0,-345.0223968373413
5320,-0.345735546735142,18.4433940144741,9.53320443588251,-1.9600559462902,0,1,0,1,0,1,0,-4.863740983478566
5321,-1.14566938907694,16.8551588853006,21.9196974226812,-0.780538839636534,0,1,1,0,0,1,0,-28.082776038266505
5322,-1.78985296138887,19.782374443557,16.9913803134862,-1.68471597581805,0,1,0,1,0,1,0,-10.085605263662126
5323,-2.29251987350042,17.9925214821681,15.8540177166186,-1.13736259686755,0,1,0,1,0,1,0,-13.939281773712889
5324,-0.109183735392548,13.7905024167113,16.0326702938277,-1.98917988552722,0,0,0,1,0,1,0,-8.059939883002757
5325,-1.37124529266613,15.622480128083,11.7249036694564,-2.75225168558148,0,1,0,0,0,0,1,-4.2601131760154525
5326,-1.08730150412015,13.9792042377741,6.30470831440887,-1.84762118341575,0,1,0,1,0,0,1,-3.412338184363732
5327,-4.8,14.4707233212939,5.82193850061648,-3.14726542194094,0,1,0,1,0,0,1,-1.8498403280604314
5328,-0.499584212134579,12.9014191547159,4.51552115854423,-0.408916756598757,0,1,0,1,0,0,1,-11.042641529544882
5329,-0.293500822997629,16.8024158295111,4.86147511524369,-0.412667385754631,0,1,0,1,0,0,1,-11.780613838318414
5330,-1.66471384875791,12.7444626831086,5.37693038731638,-0.425999292948859,0,1,1,0,0,0,1,-12.621923266811331
5331,-0.668142403483571,13.30252727369,10.9397780804943,-3.39713921698628,0,1,0,1,0,0,1,-3.2202913633311017
5332,-1.05480911772618,12.5926561329088,7.05565696916298,-1.71191465096386,0,1,0,0,0,0,1,-4.121500429469676
5334,-2.05514749886704,13.8661808122,10.6412639227601,-2.41011241922491,0,1,0,1,0,0,1,-4.415256250238452
5335,-0.369700059176836,16.3952689790062,26.1745151878188,-1.76246892614004,1,0,1,0,0,0,1,-14.851050591367452
5336,-0.184461986657908,10.7223458854276,12.1246275663254,-0.722345885427586,0,1,0,1,0,0,1,-16.78507182075016
